Code,Name,Manufacturer,Character,System Type,Category,Subtype,Item Type,Part Type,Description,Note,Elemental,Canonical Name,Canonical Rarity,General Category,Specific Category,Is Legendary,Matched Legendary Name,Moved From Manufacturer,Moved Manufacturer Type,Search Text
{255:515},Strike the Anvil,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Strike the Anvil,Common,Other,Skill,False,,Paladin,Other,{255:515} strike the anvil paladin classmod skill common other skill
{255:516},Broken Blue,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Paladin,Other,{255:516} broken blue paladin classmod skill common other skill
{255:517},High Voltage,,Paladin,,Classmod,Skill,Classmod,Skill,,,,High Voltage,Common,Other,Skill,False,,Paladin,Other,{255:517} high voltage paladin classmod skill common other skill
{255:518},Berserk,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Berserk,Common,Other,Skill,False,,Paladin,Other,{255:518} berserk paladin classmod skill common other skill
{255:519},Bloodlust,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Bloodlust,Common,Other,Skill,False,,Paladin,Other,{255:519} bloodlust paladin classmod skill common other skill
{255:520},There is Only Red,,Paladin,,Classmod,Skill,Classmod,Skill,,,,There is Only Red,Common,Other,Skill,False,,Paladin,Other,{255:520} there is only red paladin classmod skill common other skill
{255:521},Rimebreak,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Rimebreak,Common,Other,Skill,False,,Paladin,Other,{255:521} rimebreak paladin classmod skill common other skill
{255:522},Brimming Vigor,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Brimming Vigor,Common,Other,Skill,False,,Paladin,Other,{255:522} brimming vigor paladin classmod skill common other skill
{255:523},My Touch Is Death,,Paladin,,Classmod,Skill,Classmod,Skill,,,,My Touch Is Death,Common,Other,Skill,False,,Paladin,Other,{255:523} my touch is death paladin classmod skill common other skill
{255:524},Broken Red,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Red,Common,Other,Skill,False,,Paladin,Other,{255:524} broken red paladin classmod skill common other skill
{255:525},Into The Fray,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Into The Fray,Common,Other,Skill,False,,Paladin,Other,{255:525} into the fray paladin classmod skill common other skill
{255:526},Burning Ramparts,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Burning Ramparts,Common,Other,Skill,False,,Paladin,Other,{255:526} burning ramparts paladin classmod skill common other skill
{255:527},Harbinger,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Harbinger,Common,Other,Skill,False,,Paladin,Other,{255:527} harbinger paladin classmod skill common other skill
{255:528},Rearm,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Rearm,Common,Other,Skill,False,,Paladin,Other,{255:528} rearm paladin classmod skill common other skill
{255:529},Maiming Strike,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Maiming Strike,Common,Other,Skill,False,,Paladin,Other,{255:529} maiming strike paladin classmod skill common other skill
{255:530},Broken White,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken White,Common,Other,Skill,False,,Paladin,Other,{255:530} broken white paladin classmod skill common other skill
{255:531},Mortal Flare,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Mortal Flare,Common,Other,Skill,False,,Paladin,Other,{255:531} mortal flare paladin classmod skill common other skill
{255:532},Catastrophe,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Catastrophe,Common,Other,Skill,False,,Paladin,Other,{255:532} catastrophe paladin classmod skill common other skill
{255:533},Dragon's Breath,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Dragon's Breath,Common,Other,Skill,False,,Paladin,Other,{255:533} dragon's breath paladin classmod skill common other skill
{255:534},Judgment,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Judgment,Common,Other,Skill,False,,Paladin,Other,{255:534} judgment paladin classmod skill common other skill
{255:535},Fists of Stone,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Fists of Stone,Common,Other,Skill,False,,Paladin,Other,{255:535} fists of stone paladin classmod skill common other skill
{255:536},Crackling Aegis,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Crackling Aegis,Common,Other,Skill,False,,Paladin,Other,{255:536} crackling aegis paladin classmod skill common other skill
{255:537},Electrical Fire,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Electrical Fire,Common,Other,Skill,False,,Paladin,Other,{255:537} electrical fire paladin classmod skill common other skill
{255:538},Broken Red,,Paladin,,Classmod,Skill,Classmod,Skill,,,,Broken Red,Common,Other,Skill,False,,Paladin,Other,{255:538} broken red paladin classmod skill common other skill
{256:1},Genio,,Rafa,,Classmod,Name+Skin,Classmod,Name+Skin,,,,Genio,Common,Other,Name+Skin,False,,Rafa,Other,{256:1} genio rafa classmod name+skin common other name+skin
{256:2},Soldado,,Rafa,,Classmod,Name+Skin,Classmod,Name+Skin,,,,Soldado,Common,Other,Name+Skin,False,,Rafa,Other,{256:2} soldado rafa classmod name+skin common other name+skin
{256:3},Demolitionist,,Rafa,,Classmod,Name+Skin,Classmod,Name+Skin,,,,Demolitionist,Common,Other,Name+Skin,False,,Rafa,Other,{256:3} demolitionist rafa classmod name+skin common other name+skin
{256:4},Tecnico,,Rafa,,Classmod,Name+Skin,Classmod,Name+Skin,,,,Tecnico,Common,Other,Name+Skin,False,,Rafa,Other,{256:4} tecnico rafa classmod name+skin common other name+skin
{256:5},Mercenario,,Rafa,,Classmod,Name+Skin,Classmod,Name+Skin,,,,Mercenario,Common,Other,Name+Skin,False,,Rafa,Other,{256:5} mercenario rafa classmod name+skin common other name+skin
{256:6},Gearhead,,Rafa,,Classmod,Name+Skin,Classmod,Name+Skin,,,,Gearhead,Common,Other,Name+Skin,False,,Rafa,Other,{256:6} gearhead rafa classmod name+skin common other name+skin
{256:7},Trooper,,Rafa,,Classmod,Name+Skin,Classmod,Name+Skin,,,,Trooper,Legendary,Other,Name+Skin,True,Trooper,Rafa,Other,{256:7} trooper rafa classmod name+skin legendary other name+skin
{256:8},Tanker,,Rafa,,Classmod,Name+Skin,Classmod,Name+Skin,,,,Tanker,Common,Other,Name+Skin,False,,Rafa,Other,{256:8} tanker rafa classmod name+skin common other name+skin
{256:9},Practitioner,,Rafa,,Classmod,Name+Skin,Classmod,Name+Skin,,,,Practitioner,Common,Other,Name+Skin,False,,Rafa,Other,{256:9} practitioner rafa classmod name+skin common other name+skin
{256:10},Dancer,,Rafa,,Classmod,Name+Skin+Leg Effect,Classmod,Name+Skin+Leg Effect,,,,Dancer,Legendary,Other,Name+Skin+Leg Effect,True,Dancer,Rafa,Other,{256:10} dancer rafa classmod name+skin+leg effect legendary other name+skin+leg effect
{256:11},Filantropo,,Rafa,,Classmod,Name+Skin+Leg Effect,Classmod,Name+Skin+Leg Effect,,,,Filantropo,Legendary,Other,Name+Skin+Leg Effect,True,Filántropo,Rafa,Other,{256:11} filantropo rafa classmod name+skin+leg effect legendary other name+skin+leg effect
{256:12},Instigator,,Rafa,,Classmod,Name+Skin+Leg Effect,Classmod,Name+Skin+Leg Effect,,,,Instigator,Legendary,Other,Name+Skin+Leg Effect,True,Instigator,Rafa,Other,{256:12} instigator rafa classmod name+skin+leg effect legendary other name+skin+leg effect
{256:13},Buster,,Rafa,,Classmod,Name+Skin+Leg Effect,Classmod,Name+Skin+Leg Effect,,,,Buster,Legendary,Other,Name+Skin+Leg Effect,True,Buster,Rafa,Other,{256:13} buster rafa classmod name+skin+leg effect legendary other name+skin+leg effect
{256:14},Esgrimidor,,Rafa,,Classmod,Name+Skin+Leg Effect,Classmod,Name+Skin+Leg Effect,,,,Esgrimidor,Legendary,Other,Name+Skin+Leg Effect,True,Esgrimidor,Rafa,Other,{256:14} esgrimidor rafa classmod name+skin+leg effect legendary other name+skin+leg effect
{256:15},Grenazerker,,Rafa,,Classmod,Name+Skin+Leg Effect,Classmod,Name+Skin+Leg Effect,,,,Grenazerker,Legendary,Other,Name+Skin+Leg Effect,True,Grenazerker,Rafa,Other,{256:15} grenazerker rafa classmod name+skin+leg effect legendary other name+skin+leg effect
{256:16},Pa' Dentro,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Pa' Dentro,Common,Other,Skill,False,,Rafa,Other,{256:16} pa' dentro rafa classmod skill common other skill
{256:17},Pa' Dentro,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Pa' Dentro,Common,Other,Skill,False,,Rafa,Other,{256:17} pa' dentro rafa classmod skill common other skill
{256:18},Pa' Dentro,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Pa' Dentro,Common,Other,Skill,False,,Rafa,Other,{256:18} pa' dentro rafa classmod skill common other skill
{256:19},Pa' Dentro,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Pa' Dentro,Common,Other,Skill,False,,Rafa,Other,{256:19} pa' dentro rafa classmod skill common other skill
{256:20},Pa' Dentro,,Rafa,,Classmod,Skill,Classmod,Skill,Forge Master Skin,,Can be used for skin,Forge Master Skin,Legendary,Other,Skill,True,Forge Master,Rafa,Other,{256:20} pa' dentro rafa classmod skill forge master skin can be used for skin legendary other skill
{256:21},Legendary Rarity,,Rafa,,Classmod,Rarity,Classmod,Rarity,Esgrimidor Skin,,Can be used for skin,Esgrimidor Skin,Legendary,Rarity Part,Rarity,True,Esgrimidor,Rafa,Other,{256:21} legendary rarity rafa classmod rarity esgrimidor skin can be used for skin legendary rarity part rarity
{256:22},Legendary Rarity,,Rafa,,Classmod,Rarity,Classmod,Rarity,Buster Skin,,Can be used for skin,Buster Skin,Legendary,Rarity Part,Rarity,True,Buster,Rafa,Other,{256:22} legendary rarity rafa classmod rarity buster skin can be used for skin legendary rarity part rarity
{256:23},Legendary Rarity,,Rafa,,Classmod,Rarity,Classmod,Rarity,Filantropo Skin,,Can be used for skin,Filantropo Skin,Legendary,Rarity Part,Rarity,True,Filántropo,Rafa,Other,{256:23} legendary rarity rafa classmod rarity filantropo skin can be used for skin legendary rarity part rarity
{256:24},Legendary Rarity,,Rafa,,Classmod,Rarity,Classmod,Rarity,Grenazerker Skin,,Can be used for skin,Grenazerker Skin,Legendary,Rarity Part,Rarity,True,Grenazerker,Rafa,Other,{256:24} legendary rarity rafa classmod rarity grenazerker skin can be used for skin legendary rarity part rarity
{256:25},Legendary Rarity,,Rafa,,Classmod,Rarity,Classmod,Rarity,Dancer Skin,,Can be used for skin,Dancer Skin,Legendary,Rarity Part,Rarity,True,Dancer,Rafa,Other,{256:25} legendary rarity rafa classmod rarity dancer skin can be used for skin legendary rarity part rarity
{256:26},Legendary Rarity,,Rafa,,Classmod,Rarity,Classmod,Rarity,Instigator Skin,,Can be used for skin,Instigator Skin,Legendary,Rarity Part,Rarity,True,Instigator,Rafa,Other,{256:26} legendary rarity rafa classmod rarity instigator skin can be used for skin legendary rarity part rarity
{256:27},Saldar,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Saldar,Common,Other,Skill,False,,Rafa,Other,{256:27} saldar rafa classmod skill common other skill
{256:28},In The Zone,,Rafa,,Classmod,Skill,Classmod,Skill,,,,In The Zone,Common,Other,Skill,False,,Rafa,Other,{256:28} in the zone rafa classmod skill common other skill
{256:29},To The Last,,Rafa,,Classmod,Skill,Classmod,Skill,,,,To The Last,Common,Other,Skill,False,,Rafa,Other,{256:29} to the last rafa classmod skill common other skill
{256:30},Hard Sell,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Hard Sell,Common,Other,Skill,False,,Rafa,Other,{256:30} hard sell rafa classmod skill common other skill
{256:31},Broken Green,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Rafa,Other,{256:31} broken green rafa classmod skill common other skill
{256:32},Diamond Hands,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Diamond Hands,Common,Other,Skill,False,,Rafa,Other,{256:32} diamond hands rafa classmod skill common other skill
{256:33},El Corazon,,Rafa,,Classmod,Skill,Classmod,Skill,,,,El Corazon,Common,Other,Skill,False,,Rafa,Other,{256:33} el corazon rafa classmod skill common other skill
{256:34},Dial In,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Dial In,Common,Other,Skill,False,,Rafa,Other,{256:34} dial in rafa classmod skill common other skill
{256:35},Expedite,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Expedite,Common,Other,Skill,False,,Rafa,Other,{256:35} expedite rafa classmod skill common other skill
{256:36},Broken Green,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Rafa,Other,{256:36} broken green rafa classmod skill common other skill
{256:37},Midnight Oil,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Midnight Oil,Common,Other,Skill,False,,Rafa,Other,{256:37} midnight oil rafa classmod skill common other skill
{256:38},Broken Green,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Broken Green,Common,Other,Skill,False,,Rafa,Other,{256:38} broken green rafa classmod skill common other skill
{256:39},Handshake Deal,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Handshake Deal,Common,Other,Skill,False,,Rafa,Other,{256:39} handshake deal rafa classmod skill common other skill
{256:40},Abajo,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Abajo,Common,Other,Skill,False,,Rafa,Other,{256:40} abajo rafa classmod skill common other skill
{256:41},Metal Management,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Metal Management,Common,Other,Skill,False,,Rafa,Other,{256:41} metal management rafa classmod skill common other skill
{256:42},Broken Blue,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Rafa,Other,{256:42} broken blue rafa classmod skill common other skill
{256:43},Al Centro,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Al Centro,Common,Other,Skill,False,,Rafa,Other,{256:43} al centro rafa classmod skill common other skill
{256:44},First Impression,,Rafa,,Classmod,Skill,Classmod,Skill,,,,First Impression,Legendary,Other,Skill,True,First Impression,Rafa,Other,{256:44} first impression rafa classmod skill legendary other skill
{256:45},Arriba,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Arriba,Common,Other,Skill,False,,Rafa,Other,{256:45} arriba rafa classmod skill common other skill
{256:46},Pa'Dentro,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Pa'Dentro,Common,Other,Skill,False,,Rafa,Other,{256:46} pa'dentro rafa classmod skill common other skill
{256:47},Preparado,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Preparado,Common,Other,Skill,False,,Rafa,Other,{256:47} preparado rafa classmod skill common other skill
{256:48},The Thrill,,Rafa,,Classmod,Skill,Classmod,Skill,,,,The Thrill,Common,Other,Skill,False,,Rafa,Other,{256:48} the thrill rafa classmod skill common other skill
{256:49},Broken Blue,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Rafa,Other,{256:49} broken blue rafa classmod skill common other skill
{256:50},Las Jaras,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Las Jaras,Common,Other,Skill,False,,Rafa,Other,{256:50} las jaras rafa classmod skill common other skill
{256:51},Broken Blue,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Broken Blue,Common,Other,Skill,False,,Rafa,Other,{256:51} broken blue rafa classmod skill common other skill
{256:52},Rinse,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Rinse,Common,Other,Skill,False,,Rafa,Other,{256:52} rinse rafa classmod skill common other skill
{256:53},El Valiente,,Rafa,,Classmod,Skill,Classmod,Skill,,,,El Valiente,Common,Other,Skill,False,,Rafa,Other,{256:53} el valiente rafa classmod skill common other skill
{256:54},Broken Red,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Broken Red,Common,Other,Skill,False,,Rafa,Other,{256:54} broken red rafa classmod skill common other skill
{256:55},Venganza,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Venganza,Common,Other,Skill,False,,Rafa,Other,{256:55} venganza rafa classmod skill common other skill
{256:56},Maestro,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Maestro,Legendary,Other,Skill,True,Maestro,Rafa,Other,{256:56} maestro rafa classmod skill legendary other skill
{256:57},Resiliencia,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Resiliencia,Common,Other,Skill,False,,Rafa,Other,{256:57} resiliencia rafa classmod skill common other skill
{256:58},CYA,,Rafa,,Classmod,Skill,Classmod,Skill,,,,CYA,Common,Other,Skill,False,,Rafa,Other,{256:58} cya rafa classmod skill common other skill
{256:59},Field Repairs,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Field Repairs,Common,Other,Skill,False,,Rafa,Other,{256:59} field repairs rafa classmod skill common other skill
{256:60},Juerga,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Juerga,Common,Other,Skill,False,,Rafa,Other,{256:60} juerga rafa classmod skill common other skill
{256:61},Shield Barriest,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Shield Barriest,Common,Other,Skill,False,,Rafa,Other,{256:61} shield barriest rafa classmod skill common other skill
{256:62},Broken Red,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Broken Red,Common,Other,Skill,False,,Rafa,Other,{256:62} broken red rafa classmod skill common other skill
{256:63},Deft Hands,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Deft Hands,Common,Other,Skill,False,,Rafa,Other,{256:63} deft hands rafa classmod skill common other skill
{256:64},Broken Red,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Broken Red,Common,Other,Skill,False,,Rafa,Other,{256:64} broken red rafa classmod skill common other skill
{256:65},Sitiar,,Rafa,,Classmod,Skill,Classmod,Skill,,,,Sitiar,Common,Other,Skill,False,,Rafa,Other,{256:65} sitiar rafa classmod skill common other skill
{256:66},Common Rarity,,Rafa,,Classmod,Rarity,Classmod,Rarity,,,,Common Rarity,Common,Rarity Part,Rarity,False,,Rafa,Other,{256:66} common rarity rafa classmod rarity common rarity part rarity
{256:67},Uncommon Rarity,,Rafa,,Classmod,Rarity,Classmod,Rarity,,,,Uncommon Rarity,Uncommon,Rarity Part,Rarity,False,,Rafa,Other,{256:67} uncommon rarity rafa classmod rarity uncommon rarity part rarity
