Code,Name,Manufacturer,Item Type,Part Type,Description,Info,Elemental
{256:245},Asymmetric Warfare,Rafa,Classmod,Skill,,,
{256:246},Errant Spark,Rafa,Classmod,Skill,,,
{256:247},Hostile Acquisition,Rafa,Classmod,Skill,,,
{256:248},Rolling Stone,Rafa,Classmod,Skill,,,
{256:249},Proprietary Incendiary,Rafa,Classmod,Skill,,,
{256:250},Lateral Plinking,Rafa,Classmod,Skill,,,
{256:251},Confeti,Rafa,Classmod,Skill,,,
{256:252},Vitriol,Rafa,Classmod,Skill,,,
{256:253},Pain Reaction,Rafa,Classmod,Skill,,,
{256:254},Broken Red,Rafa,Classmod,Skill,,,
{256:255},Concentrated Build Up,Rafa,Classmod,Skill,,,
{256:256},El Alacran,Rafa,Classmod,Skill,,,
{256:257},Inspirado,Rafa,Classmod,Skill,,,
{256:258},Barrage,Rafa,Classmod,Skill,,,
{256:259},Everdrive,Rafa,Classmod,Skill,,,
{256:260},Devil-May-Care,Rafa,Classmod,Skill,,,
{256:261},Broken Red,Rafa,Classmod,Skill,,,
{256:262},Temerario,Rafa,Classmod,Skill,,,
{256:263},Soltado,Rafa,Classmod,Skill,,,
{256:264},Broken Red,Rafa,Classmod,Skill,,,
{256:265},Brain Dump,Rafa,Classmod,Skill,,,
{256:266},Conductivo,Rafa,Classmod,Skill,,,
{256:267},Broken Blue,Rafa,Classmod,Skill,,,
{256:268},El Catrin,Rafa,Classmod,Skill,,,
{256:269},Broken Blue,Rafa,Classmod,Skill,,,
{256:270},Awe,Rafa,Classmod,Skill,,,
{256:271},Fiesta,Rafa,Classmod,Skill,,,
{256:272},Drone Defense,Rafa,Classmod,Skill,,,
{256:273},El Soldado,Rafa,Classmod,Skill,,,
{256:274},Broken Blue,Rafa,Classmod,Skill,,,
{256:275},The Right Tools,Rafa,Classmod,Skill,,,
{256:276},Debtonation,Rafa,Classmod,Skill,,,
{256:277},Drone Assault,Rafa,Classmod,Skill,,,
{256:278},Broken Blue,Rafa,Classmod,Skill,,,
{256:279},Jaque,Rafa,Classmod,Skill,,,
{256:280},La Garza,Rafa,Classmod,Skill,,,
{256:281},Mate,Rafa,Classmod,Skill,,,
{256:282},Broken Blue,Rafa,Classmod,Skill,,,
{256:283},Deadline,Rafa,Classmod,Skill,,,
{256:284},Broken Blue,Rafa,Classmod,Skill,,,
{256:285},Per My Last,Rafa,Classmod,Skill,,,
{256:286},Blowout,Rafa,Classmod,Skill,,,
{256:287},El Paraguas,Rafa,Classmod,Skill,,,
{256:288},Broken Green,Rafa,Classmod,Skill,,,
{256:289},Protecto-Pulse,Rafa,Classmod,Skill,,,
{256:290},Shock Market,Rafa,Classmod,Skill,,,
{256:291},Liquidation,Rafa,Classmod,Skill,,,
{256:292},Broken Green,Rafa,Classmod,Skill,,,
{256:293},Artilleria,Rafa,Classmod,Skill,,,
{256:294},Collaborative Ignition,Rafa,Classmod,Skill,,,
{256:295},Booming Business,Rafa,Classmod,Skill,,,
{256:296},Broken Green,Rafa,Classmod,Skill,,,
{256:297},Sinergia,Rafa,Classmod,Skill,,,
{256:298},Hemolitions,Rafa,Classmod,Skill,,,
{256:299},El Diablito,Rafa,Classmod,Skill,,,
{256:300},El Borracho,Rafa,Classmod,Skill,,,
{256:301},Empuje,Rafa,Classmod,Skill,,,
{256:302},Sustainable Energy,Rafa,Classmod,Skill,,,
{256:303},Motivar,Rafa,Classmod,Skill,,,
{256:304},Broken Green,Rafa,Classmod,Skill,,,
{256:305},Broken Green,Rafa,Classmod,Skill,,,
{256:306},Cruel Accrual,Rafa,Classmod,Skill,,,
{256:307},Broken White,Rafa,Classmod,Skill,,,
{256:308},Asymmetric Warfare,Rafa,Classmod,Skill,,,
{256:309},Errant Spark,Rafa,Classmod,Skill,,,
{256:310},Hostile Acquisition,Rafa,Classmod,Skill,,,
{256:311},Rolling Stone,Rafa,Classmod,Skill,,,
{256:312},Propreitary Incendiary,Rafa,Classmod,Skill,,,
{256:313},Lateral Plinking,Rafa,Classmod,Skill,,,
{256:314},Confeti,Rafa,Classmod,Skill,,,
{256:315},Vitriol,Rafa,Classmod,Skill,,,
{256:316},Pain Reaction,Rafa,Classmod,Skill,,,
{256:317},Broken Red,Rafa,Classmod,Skill,,,
{256:318},Concentrated Build Up,Rafa,Classmod,Skill,,,
{256:319},El Alacran,Rafa,Classmod,Skill,,,
{256:320},Inspirado,Rafa,Classmod,Skill,,,
{256:321},Barrage,Rafa,Classmod,Skill,,,
{256:322},Everdrive,Rafa,Classmod,Skill,,,
{256:323},Devil-May-Care,Rafa,Classmod,Skill,,,
{256:324},Broken Red,Rafa,Classmod,Skill,,,
{256:325},Temerario,Rafa,Classmod,Skill,,,
{256:326},Soltado,Rafa,Classmod,Skill,,,
{256:327},Broken Red,Rafa,Classmod,Skill,,,
{256:328},Brain Dump,Rafa,Classmod,Skill,,,
{256:329},Conductivo,Rafa,Classmod,Skill,,,
{256:330},Broken Blue,Rafa,Classmod,Skill,,,
{256:331},El Catrin,Rafa,Classmod,Skill,,,
{256:332},Broken Blue,Rafa,Classmod,Skill,,,
{256:333},Awe,Rafa,Classmod,Skill,,,
{256:334},Fiesta,Rafa,Classmod,Skill,,,
{256:335},Drone Defense,Rafa,Classmod,Skill,,,
{256:336},El Soldado,Rafa,Classmod,Skill,,,
{256:337},Broken Blue,Rafa,Classmod,Skill,,,
{256:338},The Right Tools,Rafa,Classmod,Skill,,,
{256:339},Debtonation,Rafa,Classmod,Skill,,,
{256:340},Drone Assault,Rafa,Classmod,Skill,,,
{256:341},Broken Blue,Rafa,Classmod,Skill,,,
{256:342},Jaque,Rafa,Classmod,Skill,,,
{256:343},La Garza,Rafa,Classmod,Skill,,,
{256:344},Mate,Rafa,Classmod,Skill,,,
{256:345},Broken Blue,Rafa,Classmod,Skill,,,
{256:346},Deadline,Rafa,Classmod,Skill,,,
{256:347},Broken Blue,Rafa,Classmod,Skill,,,
{256:348},Per My Last,Rafa,Classmod,Skill,,,
{256:349},Blowout,Rafa,Classmod,Skill,,,
{256:350},El Paraguas,Rafa,Classmod,Skill,,,
{256:351},Broken Green,Rafa,Classmod,Skill,,,
{256:352},Protecto-Pulse,Rafa,Classmod,Skill,,,
{256:353},Shock Market,Rafa,Classmod,Skill,,,
{256:354},Liquidation,Rafa,Classmod,Skill,,,
{256:355},Broken Green,Rafa,Classmod,Skill,,,
{256:356},Artilleria,Rafa,Classmod,Skill,,,
{256:357},Collaborative Ignition,Rafa,Classmod,Skill,,,
{256:358},Booming Business,Rafa,Classmod,Skill,,,
{256:359},Broken Green,Rafa,Classmod,Skill,,,
{256:360},Sinergia,Rafa,Classmod,Skill,,,
{256:361},Hemolitions,Rafa,Classmod,Skill,,,
{256:362},El Diablito,Rafa,Classmod,Skill,,,
{256:363},El Borracho,Rafa,Classmod,Skill,,,
{256:364},Empuje,Rafa,Classmod,Skill,,,
{256:365},Sustainable Energy,Rafa,Classmod,Skill,,,
{256:366},Motivar,Rafa,Classmod,Skill,,,
{256:367},Broken Green,Rafa,Classmod,Skill,,,
{256:368},Broken Green,Rafa,Classmod,Skill,,,
{256:369},Cruel Accrual,Rafa,Classmod,Skill,,,
{256:370},Broken White,Rafa,Classmod,Skill,,,
{256:371},Asymmetric Warfare,Rafa,Classmod,Skill,,,
{256:372},Errant Spark,Rafa,Classmod,Skill,,,
{256:373},Hostile Acquisition,Rafa,Classmod,Skill,,,
{256:374},Rolling Stone,Rafa,Classmod,Skill,,,
{256:375},Proprietary Incendiary,Rafa,Classmod,Skill,,,
{256:376},Lateral Plinking,Rafa,Classmod,Skill,,,
{256:377},Confeti,Rafa,Classmod,Skill,,,
{256:378},Vitriol,Rafa,Classmod,Skill,,,
{256:379},Pain Reaction,Rafa,Classmod,Skill,,,
{256:380},Broken Red,Rafa,Classmod,Skill,,,
{256:381},Concentrated Build Up,Rafa,Classmod,Skill,,,
{256:382},El Alacran,Rafa,Classmod,Skill,,,
{256:383},Inspirado,Rafa,Classmod,Skill,,,
{256:384},Barrage,Rafa,Classmod,Skill,,,
{256:385},Everdrive,Rafa,Classmod,Skill,,,
{256:386},Devil-May-Care,Rafa,Classmod,Skill,,,
{256:387},Broken Red,Rafa,Classmod,Skill,,,
{256:388},Temerario,Rafa,Classmod,Skill,,,
{256:389},Soltado,Rafa,Classmod,Skill,,,
{256:390},Broken Red,Rafa,Classmod,Skill,,,
{256:391},Brain Dump,Rafa,Classmod,Skill,,,
{256:392},Conductivo,Rafa,Classmod,Skill,,,
{256:393},Broken Blue,Rafa,Classmod,Skill,,,
{256:394},El Catrin,Rafa,Classmod,Skill,,,
{256:395},Broken Blue,Rafa,Classmod,Skill,,,
{256:396},Awe,Rafa,Classmod,Skill,,,
{256:397},Fiesta,Rafa,Classmod,Skill,,,
{256:398},Drone Defense,Rafa,Classmod,Skill,,,
{256:399},El Soldado,Rafa,Classmod,Skill,,,
{256:400},Broken Blue,Rafa,Classmod,Skill,,,
{256:401},The Right Tools,Rafa,Classmod,Skill,,,
{256:402},Debtonation,Rafa,Classmod,Skill,,,
{256:403},Drone Assault,Rafa,Classmod,Skill,,,
{256:404},Broken Blue,Rafa,Classmod,Skill,,,
{256:405},Jaque,Rafa,Classmod,Skill,,,
{256:406},La Garza,Rafa,Classmod,Skill,,,
{256:407},Mate,Rafa,Classmod,Skill,,,
{256:408},Broken Blue,Rafa,Classmod,Skill,,,
{256:409},Deadline,Rafa,Classmod,Skill,,,
{256:410},Broken Blue,Rafa,Classmod,Skill,,,
{256:411},Per My Last,Rafa,Classmod,Skill,,,
{256:412},Blowout,Rafa,Classmod,Skill,,,
{256:413},El Paraguas,Rafa,Classmod,Skill,,,
{256:414},Broken Green,Rafa,Classmod,Skill,,,
{256:415},Protecto-Pulse,Rafa,Classmod,Skill,,,
{256:416},Shock Market,Rafa,Classmod,Skill,,,
{256:417},Liquidation,Rafa,Classmod,Skill,,,
{256:418},Broken Green,Rafa,Classmod,Skill,,,
{256:419},Artilleria,Rafa,Classmod,Skill,,,
{256:420},Collaborative Ignition,Rafa,Classmod,Skill,,,
{256:421},Booming Business,Rafa,Classmod,Skill,,,
{256:422},Broken Green,Rafa,Classmod,Skill,,,
{256:423},Sinergia,Rafa,Classmod,Skill,,,
{256:424},Hemolitions,Rafa,Classmod,Skill,,,
{256:425},El Diablito,Rafa,Classmod,Skill,,,
{256:426},El Borracho,Rafa,Classmod,Skill,,,
{256:427},Empuje,Rafa,Classmod,Skill,,,
{256:428},Sustainable Energy,Rafa,Classmod,Skill,,,
{256:429},Motivar,Rafa,Classmod,Skill,,,
{256:430},Broken Green,Rafa,Classmod,Skill,,,
{256:431},Broken Green,Rafa,Classmod,Skill,,,
{256:432},Cruel Accrual,Rafa,Classmod,Skill,,,
{256:433},Broken White,Rafa,Classmod,Skill,,,
{256:434},Asymmetric Warfare,Rafa,Classmod,Skill,,,
{256:435},Errant Spark,Rafa,Classmod,Skill,,,
{256:436},Hostile Acquisition,Rafa,Classmod,Skill,,,
{256:437},Rolling Stone,Rafa,Classmod,Skill,,,
{256:438},Proprietary Incendiary,Rafa,Classmod,Skill,,,
{256:439},Lateral Plinking,Rafa,Classmod,Skill,,,
{256:440},Confeti,Rafa,Classmod,Skill,,,
{256:441},Vitriol,Rafa,Classmod,Skill,,,
{256:442},Pain Reaction,Rafa,Classmod,Skill,,,
{256:443},Broken Red,Rafa,Classmod,Skill,,,
{256:444},Concentrated Build Up,Rafa,Classmod,Skill,,,
{256:445},El Alacran,Rafa,Classmod,Skill,,,
{256:446},Inspirado,Rafa,Classmod,Skill,,,
{256:447},Barrage,Rafa,Classmod,Skill,,,
{256:448},Everdrive,Rafa,Classmod,Skill,,,
{256:449},Devil-May-Care,Rafa,Classmod,Skill,,,
{256:450},Broken Red,Rafa,Classmod,Skill,,,
{256:451},Temerario,Rafa,Classmod,Skill,,,
{256:452},Soltado,Rafa,Classmod,Skill,,,
{256:453},Broken Red,Rafa,Classmod,Skill,,,
{256:454},Brain Dump,Rafa,Classmod,Skill,,,
{256:455},Conductivo,Rafa,Classmod,Skill,,,
{256:456},Broken Blue,Rafa,Classmod,Skill,,,
{256:457},El Catrin,Rafa,Classmod,Skill,,,
{256:458},Broken Blue,Rafa,Classmod,Skill,,,
{256:459},Awe,Rafa,Classmod,Skill,,,
{256:460},Fiesta,Rafa,Classmod,Skill,,,
{256:461},Drone Defense,Rafa,Classmod,Skill,,,
{256:462},El Soldado,Rafa,Classmod,Skill,,,
{256:463},Broken Blue,Rafa,Classmod,Skill,,,
{256:464},The Right Tools,Rafa,Classmod,Skill,,,
{256:465},Debtonation,Rafa,Classmod,Skill,,,
{256:466},Drone Assault,Rafa,Classmod,Skill,,,
{256:467},Broken Blue,Rafa,Classmod,Skill,,,
{256:468},Jaque,Rafa,Classmod,Skill,,,
{256:469},La Garza,Rafa,Classmod,Skill,,,
{256:470},Mate,Rafa,Classmod,Skill,,,
{256:471},Broken Blue,Rafa,Classmod,Skill,,,
{256:472},Deadline,Rafa,Classmod,Skill,,,
{256:473},Broken Blue,Rafa,Classmod,Skill,,,
{256:474},Per My Last,Rafa,Classmod,Skill,,,
{256:475},Blowout,Rafa,Classmod,Skill,,,
{256:476},El Paraguas,Rafa,Classmod,Skill,,,
{256:477},Broken Green,Rafa,Classmod,Skill,,,
{256:478},Protecto-Pulse,Rafa,Classmod,Skill,,,
{256:479},Shock Market,Rafa,Classmod,Skill,,,
{256:480},Liquidation,Rafa,Classmod,Skill,,,
{256:481},Broken Green,Rafa,Classmod,Skill,,,
{256:482},Artilleria,Rafa,Classmod,Skill,,,
{256:483},Collaborative Ignition,Rafa,Classmod,Skill,,,
{256:484},Booming Business,Rafa,Classmod,Skill,,,
{256:485},Broken Green,Rafa,Classmod,Skill,,,
{256:486},Sinergia,Rafa,Classmod,Skill,,,
{256:487},Hemolitions,Rafa,Classmod,Skill,,,
{256:488},El Diablito,Rafa,Classmod,Skill,,,
{256:489},El Borracho,Rafa,Classmod,Skill,,,
{256:490},Empuje,Rafa,Classmod,Skill,,,
{256:491},Sustainable Energy,Rafa,Classmod,Skill,,,
{256:492},Motivar,Rafa,Classmod,Skill,,,
{256:493},Broken Green,Rafa,Classmod,Skill,,,
{256:494},Broken Green,Rafa,Classmod,Skill,,,
{256:495},Cruel Accrual,Rafa,Classmod,Skill,,,
{256:496},Broken White,Rafa,Classmod,Skill,,,
{256:497},Asymmetric Warfare,Rafa,Classmod,Skill,,,
{256:498},Errant Spark,Rafa,Classmod,Skill,,,
{256:499},Hostile Acquisition,Rafa,Classmod,Skill,,,
{256:500},Rolling Stone,Rafa,Classmod,Skill,,,
{256:501},Proprietary Incendiary,Rafa,Classmod,Skill,,,
{256:502},Lateral Plinking,Rafa,Classmod,Skill,,,
{256:503},Confeti,Rafa,Classmod,Skill,,,
{256:504},Vitriol,Rafa,Classmod,Skill,,,
{256:505},Pain Reaction,Rafa,Classmod,Skill,,,
{256:506},Broken Red,Rafa,Classmod,Skill,,,
{256:507},Concentrated Build Up,Rafa,Classmod,Skill,,,
{256:508},El Alacran,Rafa,Classmod,Skill,,,
{256:509},Inspirado,Rafa,Classmod,Skill,,,
{256:510},Barrage,Rafa,Classmod,Skill,,,
{256:511},Everdrive,Rafa,Classmod,Skill,,,
{256:512},Devil-May-Care,Rafa,Classmod,Skill,,,
{256:513},Broken Red,Rafa,Classmod,Skill,,,
{256:514},Temerario,Rafa,Classmod,Skill,,,
{256:515},Soltado,Rafa,Classmod,Skill,,,
{256:516},Broken Red,Rafa,Classmod,Skill,,,
{256:517},Brain Dump,Rafa,Classmod,Skill,,,
{256:518},Conductivo,Rafa,Classmod,Skill,,,
{256:519},Broken Blue,Rafa,Classmod,Skill,,,
{256:520},El Catrin,Rafa,Classmod,Skill,,,
{256:521},Broken Blue,Rafa,Classmod,Skill,,,
{256:522},Awe,Rafa,Classmod,Skill,,,
{256:523},Fiesta,Rafa,Classmod,Skill,,,
{256:524},Drone Defense,Rafa,Classmod,Skill,,,
{256:525},El Soldado,Rafa,Classmod,Skill,,,
{256:526},Broken Blue,Rafa,Classmod,Skill,,,
{256:527},The Right Tools,Rafa,Classmod,Skill,,,
{256:528},Debtonation,Rafa,Classmod,Skill,,,
{256:529},Drone Assault,Rafa,Classmod,Skill,,,
{256:530},Broken Blue,Rafa,Classmod,Skill,,,
{256:531},Jaque,Rafa,Classmod,Skill,,,
{256:532},La Garza,Rafa,Classmod,Skill,,,
{256:533},Mate,Rafa,Classmod,Skill,,,
{256:534},Broken Blue,Rafa,Classmod,Skill,,,
{256:535},Deadline,Rafa,Classmod,Skill,,,
{256:536},Broken Blue,Rafa,Classmod,Skill,,,
{256:537},Per My Last,Rafa,Classmod,Skill,,,
{256:539},classmod_exo_soldier.leg_body_raid1,Exo Soldier,Classmod,Overdriver,,,
{259:1},Chemist,Harlowe,Classmod,Name+Skin,,,
{259:2},Assistant,Harlowe,Classmod,Name+Skin,,,
{259:3},Physicist,Harlowe,Classmod,Name+Skin,,,
{259:4},Controller,Harlowe,Classmod,Name+Skin,,,
{259:5},Compiler,Harlowe,Classmod,Name+Skin,,,
{259:6},Specialist,Harlowe,Classmod,Name+Skin,,,
{259:7},Bookworm,Harlowe,Classmod,Name+Skin,,,
{259:8},Radiologist,Harlowe,Classmod,Name+Skin,,,
{259:9},Savant,Harlowe,Classmod,Name+Skin,,,
{259:10},Bio Robot,Harlowe,Classmod,Name+Skin+Leg Effect,,,
{259:11},Reactor,Harlowe,Classmod,Name+Skin+Leg Effect,,,
{259:12},Generator,Harlowe,Classmod,Name+Skin+Leg Effect,,,
{259:13},Driver,Harlowe,Classmod,Name+Skin+Leg Effect,,,
{259:14},Skeptic,Harlowe,Classmod,Name+Skin+Leg Effect,,,
{259:15},Scientist,Harlowe,Classmod,Name+Skin+Leg Effect,,,
{259:16},Negative Entropy,Harlowe,Classmod,Skill,,,
{259:17},Negative Entropy,Harlowe,Classmod,Skill,,,
{259:18},Negative Entropy,Harlowe,Classmod,Skill,,,
{259:19},Negative Entropy,Harlowe,Classmod,Skill,,,
{259:20},Negative Entropy,Harlowe,Classmod,Skill,,,
{259:21},Legendary Rarity,Harlowe,Classmod,Rarity,Scientist Skin,,Can be used for skin
{259:22},Legendary Rarity,Harlowe,Classmod,Rarity,Skeptic Skin,,Can be used for skin
{259:23},Legendary Rarity,Harlowe,Classmod,Rarity,Driver Skin,,Can be used for skin
{259:24},Legendary Rarity,Harlowe,Classmod,Rarity,Generator Skin,,Can be used for skin
{259:25},Legendary Rarity,Harlowe,Classmod,Rarity,Reactor Skin,,Can be used for skin
{259:26},Legendary Rarity,Harlowe,Classmod,Rarity,Bio Robot Skin,,Can be used for skin
{259:27},ALWAYS COMES ON LEGENDARY,Harlowe,Classmod,Unknown,,,
{259:28},Enriched,Harlowe,Classmod,Skill,,,
{259:29},Great Red DoT,Harlowe,Classmod,Skill,,,
{259:30},Elephant's Foot,Harlowe,Classmod,Skill,,,
{259:31},Get up and Go,Harlowe,Classmod,Skill,,,
{259:32},Test Subjects,Harlowe,Classmod,Skill,,,
{259:33},Elementary,Harlowe,Classmod,Skill,,,
{259:34},Broken Red,Harlowe,Classmod,Skill,,,
{259:35},Bleeding Edge,Harlowe,Classmod,Skill,,,
{259:36},Field-Ready Prototype,Harlowe,Classmod,Skill,,,
{259:37},Fuzzy Math,Harlowe,Classmod,Skill,,,
{259:38},Broken Red,Harlowe,Classmod,Skill,,,
{259:39},PPE,Harlowe,Classmod,Skill,,,
{259:40},Cyclotron,Harlowe,Classmod,Skill,,,
{259:41},Cryodynamics,Harlowe,Classmod,Skill,,,
{259:42},Too Coolant For Schoolant,Harlowe,Classmod,Skill,,,
{259:43},Precision Engineering,Harlowe,Classmod,Skill,,,
{259:44},Broken White,Harlowe,Classmod,Skill,,,
{259:45},Ripple Effect,Harlowe,Classmod,Skill,,,
{259:46},Periodic Table Flip,Harlowe,Classmod,Skill,,,
{259:47},Negative Entropy,Harlowe,Classmod,Skill,,,
{259:48},Bright Future,Harlowe,Classmod,Skill,,,
{259:49},Make Extraordinary,Harlowe,Classmod,Skill,,,
{259:50},Pulse Drive,Harlowe,Classmod,Skill,,,
{259:51},Parallel Circuit,Harlowe,Classmod,Skill,,,
{259:52},Broken White,Harlowe,Classmod,Skill,,,
{259:53},Quantum Immortality,Harlowe,Classmod,Skill,,,
{259:54},Creative Overflow,Harlowe,Classmod,Skill,,,
{259:55},Broken Green,Harlowe,Classmod,Skill,,,
{259:56},Resonance Cascade,Harlowe,Classmod,Skill,,,
{259:57},Confirmative Reality,Harlowe,Classmod,Skill,,,
{259:58},Absolute Zero,Harlowe,Classmod,Skill,,,
{259:59},Heat Death,Harlowe,Classmod,Skill,,,
{259:60},Neutron Decay,Harlowe,Classmod,Skill,,,
{259:61},Mass Function,Harlowe,Classmod,Skill,,,
{259:62},Momentum,Harlowe,Classmod,Skill,,,
{259:63},Broken Green,Harlowe,Classmod,Skill,,,
{259:64},Action at a Distance,Harlowe,Classmod,Skill,,,
{259:65},Personal Observation,Harlowe,Classmod,Skill,,,
{259:66},Mains Hum,Harlowe,Classmod,Skill,,,
{259:67},Creative Overflow,Harlowe,Classmod,Skill,,,
{259:68},Broken Green,Harlowe,Classmod,Skill,,,
{259:69},Resonance Cascade,Harlowe,Classmod,Skill,,,
{259:70},Confirmative Reality,Harlowe,Classmod,Skill,,,
{259:71},Absolute Zero,Harlowe,Classmod,Skill,,,
{259:72},Heat Death,Harlowe,Classmod,Skill,,,
{259:73},Neutron Decay,Harlowe,Classmod,Skill,,,
{259:74},Mass Function,Harlowe,Classmod,Skill,,,
{259:75},Momentum,Harlowe,Classmod,Skill,,,
{259:76},Broken Green,Harlowe,Classmod,Skill,,,
{259:77},Action at a Distance,Harlowe,Classmod,Skill,,,
{259:78},Personal Observation,Harlowe,Classmod,Skill,,,
{259:79},Mains Hum,Harlowe,Classmod,Skill,,,
{259:80},Cryodynamics,Harlowe,Classmod,Skill,,,
{259:81},Too Coolant For Schoolant,Harlowe,Classmod,Skill,,,
{259:82},Precision Engineering,Harlowe,Classmod,Skill,,,
{259:83},Broken White,Harlowe,Classmod,Skill,,,
{259:84},Ripple Effect,Harlowe,Classmod,Skill,,,
{259:85},Periodic Table Flip,Harlowe,Classmod,Skill,,,
{259:86},Bright Future,Harlowe,Classmod,Skill,,,
{259:87},Make Extraordinary,Harlowe,Classmod,Skill,,,
{259:88},Pulse Drive,Harlowe,Classmod,Skill,,,
{259:89},Parallel Circuit,Harlowe,Classmod,Skill,,,
{259:90},Broken White,Harlowe,Classmod,Skill,,,
{259:91},Quantum Immortality,Harlowe,Classmod,Skill,,,
{259:92},Enriched,Harlowe,Classmod,Skill,,,
{259:93},Great Red DoT,Harlowe,Classmod,Skill,,,
{259:94},Elephant's Foot,Harlowe,Classmod,Skill,,,
{259:95},Get up and Go,Harlowe,Classmod,Skill,,,
{259:96},Test Subjects,Harlowe,Classmod,Skill,,,
{259:97},Elementary,Harlowe,Classmod,Skill,,,
{259:98},Broken Red,Harlowe,Classmod,Skill,,,
{259:99},Bleeding Edge,Harlowe,Classmod,Skill,,,
{259:100},Field-Ready Prototype,Harlowe,Classmod,Skill,,,
{259:101},Fuzzy Math,Harlowe,Classmod,Skill,,,
{259:102},Broken Red,Harlowe,Classmod,Skill,,,
{259:103},PPE,Harlowe,Classmod,Skill,,,
{259:104},Cyclotron,Harlowe,Classmod,Skill,,,
{259:105},Creative Overflow,Harlowe,Classmod,Skill,,,
{259:106},Broken Green,Harlowe,Classmod,Skill,,,
{259:107},Resonance Cascade,Harlowe,Classmod,Skill,,,
{259:108},Confirmative Reality,Harlowe,Classmod,Skill,,,
{259:109},Absolute Zero,Harlowe,Classmod,Skill,,,
{259:110},Heat Death,Harlowe,Classmod,Skill,,,
{259:111},Neutron Decay,Harlowe,Classmod,Skill,,,
{259:112},Mass Function,Harlowe,Classmod,Skill,,,
{259:113},Momentum,Harlowe,Classmod,Skill,,,
{259:114},Broken Green,Harlowe,Classmod,Skill,,,
{259:115},Action at a Distance,Harlowe,Classmod,Skill,,,
{259:116},Personal Observation,Harlowe,Classmod,Skill,,,
{259:117},Mains Hum,Harlowe,Classmod,Skill,,,
{259:118},Cryodynamics,Harlowe,Classmod,Skill,,,
{259:119},Too Coolant For Schoolant,Harlowe,Classmod,Skill,,,
{259:120},Precision Engineering,Harlowe,Classmod,Skill,,,
{259:121},Broken White,Harlowe,Classmod,Skill,,,
{259:122},Ripple Effect,Harlowe,Classmod,Skill,,,
{259:123},Periodic Table Flip,Harlowe,Classmod,Skill,,,
{259:124},Bright Future,Harlowe,Classmod,Skill,,,
{259:125},Make Extraordinary,Harlowe,Classmod,Skill,,,
{259:126},Pulse Drive,Harlowe,Classmod,Skill,,,
{259:127},Parallel Circuit,Harlowe,Classmod,Skill,,,
{259:128},Broken White,Harlowe,Classmod,Skill,,,
{259:129},Quantum Immortality,Harlowe,Classmod,Skill,,,
{259:130},Enriched,Harlowe,Classmod,Skill,,,
{259:131},Great Red DoT,Harlowe,Classmod,Skill,,,
{259:132},Elephant's Foot,Harlowe,Classmod,Skill,,,
{259:133},Get up and Go,Harlowe,Classmod,Skill,,,
{259:134},Test Subjects,Harlowe,Classmod,Skill,,,
{259:135},Elementary,Harlowe,Classmod,Skill,,,
{259:136},Broken Red,Harlowe,Classmod,Skill,,,
{259:137},Bleeding Edge,Harlowe,Classmod,Skill,,,
{259:138},Field-Ready Prototype,Harlowe,Classmod,Skill,,,
{259:139},Fuzzy Math,Harlowe,Classmod,Skill,,,
{259:140},Broken Red,Harlowe,Classmod,Skill,,,
{259:141},PPE,Harlowe,Classmod,Skill,,,
{259:142},Cyclotron,Harlowe,Classmod,Skill,,,
{259:143},Creative Overflow,Harlowe,Classmod,Skill,,,
{259:144},Broken Green,Harlowe,Classmod,Skill,,,
{259:145},Resonance Cascade,Harlowe,Classmod,Skill,,,
{259:146},Confirmative Reality,Harlowe,Classmod,Skill,,,
{259:147},Absolute Zero,Harlowe,Classmod,Skill,,,
{259:148},Heat Death,Harlowe,Classmod,Skill,,,
{259:149},Neutron Decay,Harlowe,Classmod,Skill,,,
{259:150},Mass Function,Harlowe,Classmod,Skill,,,
{259:151},Momentum,Harlowe,Classmod,Skill,,,
{259:152},Broken Green,Harlowe,Classmod,Skill,,,
{259:153},Action at a Distance,Harlowe,Classmod,Skill,,,
{259:154},Personal Observation,Harlowe,Classmod,Skill,,,
{259:155},Mains Hum,Harlowe,Classmod,Skill,,,
{259:156},Cryodynamics,Harlowe,Classmod,Skill,,,
{259:157},Too Coolant For Schoolant,Harlowe,Classmod,Skill,,,
{259:158},Precision Engineering,Harlowe,Classmod,Skill,,,
{259:159},Broken White,Harlowe,Classmod,Skill,,,
{259:160},Ripple Effect,Harlowe,Classmod,Skill,,,
{259:161},Periodic Table Flip,Harlowe,Classmod,Skill,,,
{259:162},Bright Future,Harlowe,Classmod,Skill,,,
{259:163},Make Extraordinary,Harlowe,Classmod,Skill,,,
{259:164},Pulse Drive,Harlowe,Classmod,Skill,,,
{259:165},Parallel Circuit,Harlowe,Classmod,Skill,,,
{259:166},Broken White,Harlowe,Classmod,Skill,,,
{259:167},Quantum Immortality,Harlowe,Classmod,Skill,,,
{259:168},Enriched,Harlowe,Classmod,Skill,,,
{259:169},Great Red DoT,Harlowe,Classmod,Skill,,,
{259:170},Elephant's Foot,Harlowe,Classmod,Skill,,,
{259:171},Get up and Go,Harlowe,Classmod,Skill,,,
{259:172},Test Subjects,Harlowe,Classmod,Skill,,,
{259:173},Elementary,Harlowe,Classmod,Skill,,,
{259:174},Broken Red,Harlowe,Classmod,Skill,,,
{259:175},Bleeding Edge,Harlowe,Classmod,Skill,,,
