source,code,Manufacturer,Weapon Type,ID,Part Type,String,Model Name,"Stats (Level 50, Common)",Effects,Requirements,Stats
Item-Editor.html,{247:213},,,213,,Enhancement.part_Stat2_wt_SG_ads_proficiency,Shotgun ADS Proficiency,Shotgun ADS +75%,Shotgun ADS +75%,,Shotgun ADS +75%
Item-Editor.html,{247:214},,,214,,Enhancement.part_Stat2_wt_SG_criticaldamage,Shotgun Critical Damage,Shotgun Crit Damage +75%,Shotgun Crit Damage +75%,,Shotgun Crit Damage +75%
Item-Editor.html,{247:215},,,215,,Enhancement.part_Stat2_wt_SG_damage,Shotgun Damage,Shotgun Damage +38%,Shotgun Damage +38%,,Shotgun Damage +38%
Item-Editor.html,{247:216},,,216,,Enhancement.part_Stat2_wt_SG_equipspeed,Shotgun Equip Speed,Shotgun Equip Speed +150%,Shotgun Equip Speed +150%,,Shotgun Equip Speed +150%
Item-Editor.html,{247:217},,,217,,Enhancement.part_Stat2_wt_SG_firerate,Shotgun Fire Rate,Shotgun Fire Rate +38%,Shotgun Fire Rate +38%,,Shotgun Fire Rate +38%
Item-Editor.html,{247:218},,,218,,Enhancement.part_Stat2_wt_SG_magsize,Shotgun Magazine Size,Shotgun Magazine +75%,Shotgun Magazine +75%,,Shotgun Magazine +75%
Item-Editor.html,{247:219},,,219,,Enhancement.part_Stat2_wt_SG_reloadspeed,Shotgun Reload Speed,Shotgun Reload Speed +38%,Shotgun Reload Speed +38%,,Shotgun Reload Speed +38%
Item-Editor.html,{247:220},,,220,,Enhancement.part_Stat2_wt_SG_splashdamage,Shotgun Splash Damage,Shotgun Splash Damage +38%,Shotgun Splash Damage +38%,,Shotgun Splash Damage +38%
Item-Editor.html,{247:221},,,221,,Enhancement.part_Stat2_wt_SG_splashradius,Shotgun Splash Radius,Shotgun Splash Radius +75%,Shotgun Splash Radius +75%,,Shotgun Splash Radius +75%
Item-Editor.html,{247:222},,,222,,Enhancement.part_Stat2_wt_SG_statuseffectchance,Shotgun Status Effect Chance,Shotgun Status Effect Chance +38%,Shotgun Status Effect Chance +38%,,Shotgun Status Effect Chance +38%
Item-Editor.html,{247:223},,,223,,Enhancement.part_Stat2_wt_SG_statuseffectdamage,Shotgun Status Effect Damage,Shotgun Status Effect Damage +38%,Shotgun Status Effect Damage +38%,,Shotgun Status Effect Damage +38%
Item-Editor.html,{247:224},,,224,,Enhancement.part_Stat2_wt_SM_accuracy,SMG Accuracy,SMG Accuracy +75%,SMG Accuracy +75%,,SMG Accuracy +75%
Item-Editor.html,{247:225},,,225,,Enhancement.part_Stat2_wt_SM_ads_proficiency,SMG ADS Proficiency,SMG ADS +75%,SMG ADS +75%,,SMG ADS +75%
Item-Editor.html,{247:226},,,226,,Enhancement.part_Stat2_wt_SM_criticaldamage,SMG Critical Damage,SMG Crit Damage +75%,SMG Crit Damage +75%,,SMG Crit Damage +75%
Item-Editor.html,{247:227},,,227,,Enhancement.part_Stat2_wt_SM_damage,SMG Damage,SMG Damage +38%,SMG Damage +38%,,SMG Damage +38%
Item-Editor.html,{247:228},,,228,,Enhancement.part_Stat2_wt_SM_equipspeed,SMG Equip Speed,SMG Equip Speed +150%,SMG Equip Speed +150%,,SMG Equip Speed +150%
Item-Editor.html,{247:229},,,229,,Enhancement.part_Stat2_wt_SM_firerate,SMG Fire Rate,SMG Fire Rate +38%,SMG Fire Rate +38%,,SMG Fire Rate +38%
Item-Editor.html,{247:230},,,230,,Enhancement.part_Stat2_wt_SM_magsize,SMG Magazine Size,SMG Magazine +75%,SMG Magazine +75%,,SMG Magazine +75%
Item-Editor.html,{247:231},,,231,,Enhancement.part_Stat2_wt_SM_reloadspeed,SMG Reload Speed,SMG Reload Speed +38%,SMG Reload Speed +38%,,SMG Reload Speed +38%
Item-Editor.html,{247:232},,,232,,Enhancement.part_Stat2_wt_SM_splashdamage,SMG Splash Damage,SMG Splash Damage +38%,SMG Splash Damage +38%,,SMG Splash Damage +38%
Item-Editor.html,{247:233},,,233,,Enhancement.part_Stat2_wt_SM_splashradius,SMG Splash Radius,SMG Splash Radius +75%,SMG Splash Radius +75%,,SMG Splash Radius +75%
Item-Editor.html,{247:234},,,234,,Enhancement.part_Stat2_wt_SM_statuseffectchance,SMG Status Effect Chance,SMG Status Effect Chance +38%,SMG Status Effect Chance +38%,,SMG Status Effect Chance +38%
Item-Editor.html,{247:235},,,235,,Enhancement.part_Stat2_wt_SM_statuseffectdamage,SMG Status Effect Damage,SMG Status Effect Damage +38%,SMG Status Effect Damage +38%,,SMG Status Effect Damage +38%
Item-Editor.html,{247:236},,,236,,Enhancement.part_Stat2_wt_SR_accuracy,Sniper Accuracy,Sniper Accuracy +75%,Sniper Accuracy +75%,,Sniper Accuracy +75%
Item-Editor.html,{247:237},,,237,,Enhancement.part_Stat2_wt_SR_ads_proficiency,Sniper ADS Proficiency,Sniper ADS +75%,Sniper ADS +75%,,Sniper ADS +75%
Item-Editor.html,{247:238},,,238,,Enhancement.part_Stat2_wt_SR_criticaldamage,Sniper Critical Damage,Sniper Crit Damage +75%,Sniper Crit Damage +75%,,Sniper Crit Damage +75%
Item-Editor.html,{247:239},,,239,,Enhancement.part_Stat2_wt_SR_damage,Sniper Damage,Sniper Damage +38%,Sniper Damage +38%,,Sniper Damage +38%
Item-Editor.html,{247:240},,,240,,Enhancement.part_Stat2_wt_SR_equipspeed,Sniper Equip Speed,Sniper Equip Speed +150%,Sniper Equip Speed +150%,,Sniper Equip Speed +150%
Item-Editor.html,{247:241},,,241,,Enhancement.part_Stat2_wt_SR_firerate,Sniper Fire Rate,Sniper Fire Rate +38%,Sniper Fire Rate +38%,,Sniper Fire Rate +38%
Item-Editor.html,{247:242},,,242,,Enhancement.part_Stat2_wt_SR_magsize,Sniper Magazine Size,Sniper Magazine +75%,Sniper Magazine +75%,,Sniper Magazine +75%
Item-Editor.html,{247:243},,,243,,Enhancement.part_Stat2_wt_SR_reloadspeed,Sniper Reload Speed,Sniper Reload Speed +38%,Sniper Reload Speed +38%,,Sniper Reload Speed +38%
Item-Editor.html,{247:244},,,244,,Enhancement.part_Stat2_wt_SR_splashdamage,Sniper Splash Damage,Sniper Splash Damage +38%,Sniper Splash Damage +38%,,Sniper Splash Damage +38%
Item-Editor.html,{247:245},,,245,,Enhancement.part_Stat2_wt_SR_splashradius,Sniper Splash Radius,Sniper Splash Radius +75%,Sniper Splash Radius +75%,,Sniper Splash Radius +75%
Item-Editor.html,{247:246},,,246,,Enhancement.part_Stat2_wt_SR_statuseffectchance,Sniper Status Effect Chance,Sniper Status Effect Chance +38%,Sniper Status Effect Chance +38%,,Sniper Status Effect Chance +38%
Item-Editor.html,{247:247},,,247,,Enhancement.part_Stat2_wt_SR_statuseffectdamage,Sniper Status Effect Damage,Sniper Status Effect Damage +38%,Sniper Status Effect Damage +38%,,Sniper Status Effect Damage +38%
Item-Editor.html,{247:104},,,104,,Enhancement.part_Stat3_wt_SR_statuseffectdamage,Sniper Status Effect Damage,Sniper Status Effect Damage +38%,Sniper Status Effect Damage +38%,,Sniper Status Effect Damage +38%
Item-Editor.html,{247:105},,,105,,Enhancement.part_Stat3_wt_SR_statuseffectchance,Sniper Status Effect Chance,Sniper Status Effect Chance +38%,Sniper Status Effect Chance +38%,,Sniper Status Effect Chance +38%
Item-Editor.html,{247:106},,,106,,Enhancement.part_Stat3_wt_SR_splashradius,Sniper Splash Radius,Sniper Splash Radius +75%,Sniper Splash Radius +75%,,Sniper Splash Radius +75%
Item-Editor.html,{247:107},,,107,,Enhancement.part_Stat3_wt_SR_splashdamage,Sniper Splash Damage,Sniper Splash Damage +38%,Sniper Splash Damage +38%,,Sniper Splash Damage +38%
Item-Editor.html,{247:108},,,108,,Enhancement.part_Stat3_wt_SR_reloadspeed,Sniper Reload Speed,Sniper Reload Speed +38%,Sniper Reload Speed +38%,,Sniper Reload Speed +38%
Item-Editor.html,{247:109},,,109,,Enhancement.part_Stat3_wt_SR_magsize,Sniper Magazine Size,Sniper Magazine +75%,Sniper Magazine +75%,,Sniper Magazine +75%
Item-Editor.html,{247:110},,,110,,Enhancement.part_Stat3_wt_SR_firerate,Sniper Fire Rate,Sniper Fire Rate +38%,Sniper Fire Rate +38%,,Sniper Fire Rate +38%
Item-Editor.html,{247:111},,,111,,Enhancement.part_Stat3_wt_SR_equipspeed,Sniper Equip Speed,Sniper Equip Speed +150%,Sniper Equip Speed +150%,,Sniper Equip Speed +150%
Item-Editor.html,{247:112},,,112,,Enhancement.part_Stat3_wt_SR_damage,Sniper Damage,Sniper Damage +38%,Sniper Damage +38%,,Sniper Damage +38%
Item-Editor.html,{247:113},,,113,,Enhancement.part_Stat3_wt_SR_criticaldamage,Sniper Critical Damage,Sniper Crit Damage +75%,Sniper Crit Damage +75%,,Sniper Crit Damage +75%
Item-Editor.html,{247:114},,,114,,Enhancement.part_Stat3_wt_SR_ads_proficiency,Sniper ADS Proficiency,Sniper ADS +75%,Sniper ADS +75%,,Sniper ADS +75%
Item-Editor.html,{247:115},,,115,,Enhancement.part_Stat3_wt_SR_accuracy,Sniper Accuracy,Sniper Accuracy +75%,Sniper Accuracy +75%,,Sniper Accuracy +75%
Item-Editor.html,{247:116},,,116,,Enhancement.part_Stat3_wt_SM_statuseffectdamage,SMG Status Effect Damage,SMG Status Effect Damage +38%,SMG Status Effect Damage +38%,,SMG Status Effect Damage +38%
Item-Editor.html,{247:117},,,117,,Enhancement.part_Stat3_wt_SM_statuseffectchance,SMG Status Effect Chance,SMG Status Effect Chance +38%,SMG Status Effect Chance +38%,,SMG Status Effect Chance +38%
Item-Editor.html,{247:118},,,118,,Enhancement.part_Stat3_wt_SM_splashradius,SMG Splash Radius,SMG Splash Radius +75%,SMG Splash Radius +75%,,SMG Splash Radius +75%
Item-Editor.html,{247:119},,,119,,Enhancement.part_Stat3_wt_SM_splashdamage,SMG Splash Damage,SMG Splash Damage +38%,SMG Splash Damage +38%,,SMG Splash Damage +38%
Item-Editor.html,{247:120},,,120,,Enhancement.part_Stat3_wt_SM_reloadspeed,SMG Reload Speed,SMG Reload Speed +38%,SMG Reload Speed +38%,,SMG Reload Speed +38%
Item-Editor.html,{247:121},,,121,,Enhancement.part_Stat3_wt_SM_magsize,SMG Magazine Size,SMG Magazine +75%,SMG Magazine +75%,,SMG Magazine +75%
Item-Editor.html,{247:122},,,122,,Enhancement.part_Stat3_wt_SM_firerate,SMG Fire Rate,SMG Fire Rate +38%,SMG Fire Rate +38%,,SMG Fire Rate +38%
Item-Editor.html,{247:123},,,123,,Enhancement.part_Stat3_wt_SM_equipspeed,SMG Equip Speed,SMG Equip Speed +150%,SMG Equip Speed +150%,,SMG Equip Speed +150%
Item-Editor.html,{247:124},,,124,,Enhancement.part_Stat3_wt_SM_damage,SMG Damage,SMG Damage +38%,SMG Damage +38%,,SMG Damage +38%
Item-Editor.html,{247:125},,,125,,Enhancement.part_Stat3_wt_SM_criticaldamage,SMG Critical Damage,SMG Crit Damage +75%,SMG Crit Damage +75%,,SMG Crit Damage +75%
Item-Editor.html,{247:126},,,126,,Enhancement.part_Stat3_wt_SM_ads_proficiency,SMG ADS Proficiency,SMG ADS +75%,SMG ADS +75%,,SMG ADS +75%
Item-Editor.html,{247:127},,,127,,Enhancement.part_Stat3_wt_SM_accuracy,SMG Accuracy,SMG Accuracy +75%,SMG Accuracy +75%,,SMG Accuracy +75%
Item-Editor.html,{247:128},,,128,,Enhancement.part_Stat3_wt_SG_statuseffectdamage,Shotgun Status Effect Damage,Shotgun Status Effect Damage +38%,Shotgun Status Effect Damage +38%,,Shotgun Status Effect Damage +38%
Item-Editor.html,{247:129},,,129,,Enhancement.part_Stat3_wt_SG_statuseffectchance,Shotgun Status Effect Chance,Shotgun Status Effect Chance +38%,Shotgun Status Effect Chance +38%,,Shotgun Status Effect Chance +38%
Item-Editor.html,{247:130},,,130,,Enhancement.part_Stat3_wt_SG_splashradius,Shotgun Splash Radius,Shotgun Splash Radius +75%,Shotgun Splash Radius +75%,,Shotgun Splash Radius +75%
Item-Editor.html,{247:131},,,131,,Enhancement.part_Stat3_wt_SG_splashdamage,Shotgun Splash Damage,Shotgun Splash Damage +38%,Shotgun Splash Damage +38%,,Shotgun Splash Damage +38%
Item-Editor.html,{247:132},,,132,,Enhancement.part_Stat3_wt_SG_reloadspeed,Shotgun Reload Speed,Shotgun Reload Speed +38%,Shotgun Reload Speed +38%,,Shotgun Reload Speed +38%
Item-Editor.html,{247:133},,,133,,Enhancement.part_Stat3_wt_SG_magsize,Shotgun Magazine Size,Shotgun Magazine +75%,Shotgun Magazine +75%,,Shotgun Magazine +75%
Item-Editor.html,{247:134},,,134,,Enhancement.part_Stat3_wt_SG_firerate,Shotgun Fire Rate,Shotgun Fire Rate +38%,Shotgun Fire Rate +38%,,Shotgun Fire Rate +38%
Item-Editor.html,{247:135},,,135,,Enhancement.part_Stat3_wt_SG_equipspeed,Shotgun Equip Speed,Shotgun Equip Speed +150%,Shotgun Equip Speed +150%,,Shotgun Equip Speed +150%
Item-Editor.html,{247:136},,,136,,Enhancement.part_Stat3_wt_SG_damage,Shotgun Damage,Shotgun Damage +38%,Shotgun Damage +38%,,Shotgun Damage +38%
Item-Editor.html,{247:137},,,137,,Enhancement.part_Stat3_wt_SG_criticaldamage,Shotgun Critical Damage,Shotgun Crit Damage +75%,Shotgun Crit Damage +75%,,Shotgun Crit Damage +75%
Item-Editor.html,{247:138},,,138,,Enhancement.part_Stat3_wt_SG_ads_proficiency,Shotgun ADS Proficiency,Shotgun ADS +75%,Shotgun ADS +75%,,Shotgun ADS +75%
Item-Editor.html,{247:139},,,139,,Enhancement.part_Stat3_wt_SG_accuracy,Shotgun Accuracy,Shotgun Accuracy +75%,Shotgun Accuracy +75%,,Shotgun Accuracy +75%
Item-Editor.html,{247:140},,,140,,Enhancement.part_Stat3_wt_PS_statuseffectdamage,Pistol Status Effect Damage,Pistol Status Effect Damage +38%,Pistol Status Effect Damage +38%,,Pistol Status Effect Damage +38%
Item-Editor.html,{247:141},,,141,,Enhancement.part_Stat3_wt_PS_statuseffectchance,Pistol Status Effect Chance,Pistol Status Effect Chance +38%,Pistol Status Effect Chance +38%,,Pistol Status Effect Chance +38%
Item-Editor.html,{247:142},,,142,,Enhancement.part_Stat3_wt_PS_splashradius,Pistol Splash Radius,Pistol Splash Radius +75%,Pistol Splash Radius +75%,,Pistol Splash Radius +75%
Item-Editor.html,{247:143},,,143,,Enhancement.part_Stat3_wt_PS_splashdamage,Pistol Splash Damage,Pistol Splash Damage +38%,Pistol Splash Damage +38%,,Pistol Splash Damage +38%
Item-Editor.html,{247:144},,,144,,Enhancement.part_Stat3_wt_PS_reloadspeed,Pistol Reload Speed,Pistol Reload Speed +38%,Pistol Reload Speed +38%,,Pistol Reload Speed +38%
Item-Editor.html,{247:145},,,145,,Enhancement.part_Stat3_wt_PS_magsize,Pistol Magazine Size,Pistol Magazine +75%,Pistol Magazine +75%,,Pistol Magazine +75%
Item-Editor.html,{247:146},,,146,,Enhancement.part_Stat3_wt_PS_firerate,Pistol Fire Rate,Pistol Fire Rate +38%,Pistol Fire Rate +38%,,Pistol Fire Rate +38%
Item-Editor.html,{247:147},,,147,,Enhancement.part_Stat3_wt_PS_equipspeed,Pistol Equip Speed,Pistol Equip Speed +150%,Pistol Equip Speed +150%,,Pistol Equip Speed +150%
Item-Editor.html,{247:148},,,148,,Enhancement.part_Stat3_wt_PS_damage,Pistol Damage,Pistol Damage +38%,Pistol Damage +38%,,Pistol Damage +38%
Item-Editor.html,{247:149},,,149,,Enhancement.part_Stat3_wt_PS_criticaldamage,Pistol Critical Damage,Pistol Crit Damage +75%,Pistol Crit Damage +75%,,Pistol Crit Damage +75%
Item-Editor.html,{247:150},,,150,,Enhancement.part_Stat3_wt_PS_ads_proficiency,Pistol ADS Proficiency,Pistol ADS +75%,Pistol ADS +75%,,Pistol ADS +75%
Item-Editor.html,{247:151},,,151,,Enhancement.part_Stat3_wt_PS_accuracy,Pistol Accuracy,Pistol Accuracy +75%,Pistol Accuracy +75%,,Pistol Accuracy +75%
Item-Editor.html,{247:152},,,152,,Enhancement.part_Stat3_wt_AR_statuseffectdamage,AR Status Effect Damage,AR Status Effect Damage +38%,AR Status Effect Damage +38%,,AR Status Effect Damage +38%
Item-Editor.html,{247:153},,,153,,Enhancement.part_Stat3_wt_AR_statuseffectchance,AR Status Effect Chance,AR Status Effect Chance +38%,AR Status Effect Chance +38%,,AR Status Effect Chance +38%
Item-Editor.html,{247:154},,,154,,Enhancement.part_Stat3_wt_AR_splashradius,AR Splash Radius,AR Splash Radius +75%,AR Splash Radius +75%,,AR Splash Radius +75%
Item-Editor.html,{247:155},,,155,,Enhancement.part_Stat3_wt_AR_splashdamage,AR Splash Damage,AR Splash Damage +38%,AR Splash Damage +38%,,AR Splash Damage +38%
Item-Editor.html,{247:156},,,156,,Enhancement.part_Stat3_wt_AR_reloadspeed,AR Reload Speed,AR Reload Speed +38%,AR Reload Speed +38%,,AR Reload Speed +38%
Item-Editor.html,{247:157},,,157,,Enhancement.part_Stat3_wt_AR_magsize,AR Magazine Size,AR Magazine +75%,AR Magazine +75%,,AR Magazine +75%
Item-Editor.html,{247:158},,,158,,Enhancement.part_Stat3_wt_AR_firerate,AR Fire Rate,AR Fire Rate +38%,AR Fire Rate +38%,,AR Fire Rate +38%
Item-Editor.html,{247:159},,,159,,Enhancement.part_Stat3_wt_AR_equipspeed,AR Equip Speed,AR Equip Speed +150%,AR Equip Speed +150%,,AR Equip Speed +150%
Item-Editor.html,{247:160},,,160,,Enhancement.part_Stat3_wt_AR_damage,AR Damage,AR Damage +38%,AR Damage +38%,,AR Damage +38%
Item-Editor.html,{247:161},,,161,,Enhancement.part_Stat3_wt_AR_criticaldamage,AR Critical Damage,AR Crit Damage +75%,AR Crit Damage +75%,,AR Crit Damage +75%
Item-Editor.html,{247:162},,,162,,Enhancement.part_Stat3_wt_AR_ads_proficiency,AR ADS Proficiency,AR ADS +75%,AR ADS +75%,,AR ADS +75%
Item-Editor.html,{247:163},,,163,,Enhancement.part_Stat3_wt_AR_accuracy,AR Accuracy,AR Accuracy +75%,AR Accuracy +75%,,AR Accuracy +75%
Item-Editor.html,{247:164},,,164,,Enhancement.part_Stat3_weapon_splashradius,Gun Splash Radius,Gun Splash Radius +50%,Gun Splash Radius +50%,,Gun Splash Radius +50%
Item-Editor.html,{247:165},,,165,,Enhancement.part_Stat3_weapon_splashdamage,Gun Splash Damage,Gun Splash Damage +25%,Gun Splash Damage +25%,,Gun Splash Damage +25%
Item-Editor.html,{247:166},,,166,,Enhancement.part_Stat3_weapon_reloadspeed,Gun Reload Speed,Gun Reload Speed +25%,Gun Reload Speed +25%,,Gun Reload Speed +25%
Item-Editor.html,{247:167},,,167,,Enhancement.part_Stat3_weapon_magsize,Gun Magazine Size,Gun Magazine +50%,Gun Magazine +50%,,Gun Magazine +50%
Item-Editor.html,{247:168},,,168,,Enhancement.part_Stat3_weapon_firerate,Gun Fire Rate,Gun Fire Rate +25%,Gun Fire Rate +25%,,Gun Fire Rate +25%
Item-Editor.html,{247:169},,,169,,Enhancement.part_Stat3_weapon_equipspeed,Gun Equip Speed,Gun Equip Speed +100%,Gun Equip Speed +100%,,Gun Equip Speed +100%
Item-Editor.html,{247:170},,,170,,Enhancement.part_Stat3_weapon_damage,Gun Damage,Gun Damage +25%,Gun Damage +25%,,Gun Damage +25%
Item-Editor.html,{247:171},,,171,,Enhancement.part_Stat3_weapon_critical_damage,Gun Critical Damage,Gun Crit Damage +50%,Gun Crit Damage +50%,,Gun Crit Damage +50%
Item-Editor.html,{247:172},,,172,,Enhancement.part_Stat3_weapon_ads_proficiency,Gun ADS Proficiency,Gun ADS +50%,Gun ADS +50%,,Gun ADS +50%
Item-Editor.html,{247:173},,,173,,Enhancement.part_Stat3_weapon_accuracy,Gun Accuracy,Gun Accuracy +50%,Gun Accuracy +50%,,Gun Accuracy +50%
Item-Editor.html,{247:174},,,174,,Enhancement.part_Stat3_statuseffect_damage,Gun Status Effect Damage,Gun Status Effect Damage +25%,Gun Status Effect Damage +25%,,Gun Status Effect Damage +25%
Item-Editor.html,{247:175},,,175,,Enhancement.part_Stat3_statuseffect_chance,Gun Status Effect Chance,Gun Status Effect Chance +25%,Gun Status Effect Chance +25%,,Gun Status Effect Chance +25%
Item-Editor.html,{310:1},,,1,,VLA_Enhancement.part_core_vla_underdog,Underdog,Guns with Vladof-licensed parts gain +50% Underbarrel Damage,Guns with Vladof-licensed parts gain +50% Underbarrel Damage,,Guns with Vladof-licensed parts gain +50% Underbarrel Damage
Item-Editor.html,{310:3},,,3,,VLA_Enhancement.part_core_vla_boxmagazine,Bullet Hose,Guns with Vladof-licensed parts have a 30% Chance to add an extra Projectile per shot,Guns with Vladof-licensed parts have a 30% Chance to add an extra Projectile per shot,,Guns with Vladof-licensed parts have a 30% Chance to add an extra Projectile per shot
Item-Editor.html,{310:2},,,2,,VLA_Enhancement.part_core_vla_bullethose,Box Magazine,Guns with Vladof-licensed parts gain +20% Fire Rate and +20% Magazine Size,Guns with Vladof-licensed parts gain +20% Fire Rate and +20% Magazine Size,,Guns with Vladof-licensed parts gain +20% Fire Rate and +20% Magazine Size
Item-Editor.html,{310:9},,,9,,VLA_Enhancement.part_core_vla_bottomfeeder,Bottom Feeder,Guns with Vladof-licensed parts reduce Underbarrel Cooldown Duration by 40%,Guns with Vladof-licensed parts reduce Underbarrel Cooldown Duration by 40%,,Guns with Vladof-licensed parts reduce Underbarrel Cooldown Duration by 40%
Item-Editor.html,{310:8},,,8,,,,,,,
Item-Editor.html,{310:7},,,7,,,,,,,
Item-Editor.html,{310:6},,,6,,,,,,,
Item-Editor.html,{310:5},,,5,,,,,,,
Item-Editor.html,{310:4},,,4,,,,,,,
Item-Editor.html,{312:1},,,1,,dad_shield.comp_01_common,Common,"Item Type ID: 312, Item ID: 1 mod","Item Type ID: 312, Item ID: 1 mod",,"Item Type ID: 312, Item ID: 1 mod"
Item-Editor.html,{312:2},,,2,,dad_shield.comp_02_uncommon,Uncommon,"Item Type ID: 312, Item ID: 2 mod","Item Type ID: 312, Item ID: 2 mod",,"Item Type ID: 312, Item ID: 2 mod"
Item-Editor.html,{312:3},,,3,,dad_shield.comp_03_rare,Rare,"Item Type ID: 312, Item ID: 3 mod","Item Type ID: 312, Item ID: 3 mod",,"Item Type ID: 312, Item ID: 3 mod"
Item-Editor.html,{312:4},,,4,,dad_shield.comp_04_epic,Epic,"Item Type ID: 312, Item ID: 4 mod","Item Type ID: 312, Item ID: 4 mod",,"Item Type ID: 312, Item ID: 4 mod"
Item-Editor.html,{312:7},,,7,,dad_shield.comp_05_legendary_angel,Legendary - Guardian Angel,"Item Type ID: 312, Item ID: 7 mod",Guardian Angel,,"Item Type ID: 312, Item ID: 7 mod"
Item-Editor.html,{312:9},,,9,,dad_shield.comp_05_legendary_SuperSoldier,Legendary - Super Soldier,"Item Type ID: 312, Item ID: 9 mod",Super Soldier,,"Item Type ID: 312, Item ID: 9 mod"
Item-Editor.html,{312:6},,,6,,dad_shield.part_body_angel,Guardian Angel,"4040, 3855/s, 0.7 mod",Wings of Grace,,"4040, 3855/s, 0.7 mod"
Item-Editor.html,{312:8},,,8,,dad_shield.part_unique_SuperSoldier,Super Soldier,"15007, 2570/s, 2.9 mod",Power Play,,"15007, 2570/s, 2.9 mod"
